05283,بعبارات الحزن والحداد على وفاة الملكة
05284,فيه كلمة معينة ظهرت بقوة في الترند
05285,في بعض دول جنوب آسيا وبالأخص في الهند
05286,والكلمة دي هي كوه نور
05287,كوه نور هو اسم الجوهرة أو قطعة الماس
05288,الأشهر في العالم
05289,وهي نفس الجوهرة الموجودة في الصليب
05290,المالطي الموجود على تاج الملكة إليزبيث
05291,طيب إيه اللي يخلي اسم الماسة دي
05292,تظهر في الترند في جنوب آسيا 
05293,ليه الناس دي مهتمة بجوهرة موجودة
05294,في تاج ملكة بريطانيا 
05295,باختصار لأن الجوهرة دي
05296,مش بتاعة البريطانيين أصلاً
05297,الجوهرة دي مسروقة أو بلفظ أكثر تهذيباً
05298,تم الاستيلاء عليها من الهند
05299,من سنين طويلة
05300,والبريطانيين لحد النهار دا رافضين يعترفوا
05301,بسرقة الماسة اللي اسمها الفارسي أصلاً
05302,بيكشف إنها مش بتاعتهم
05303,ورافضين في نفس الوقت يرجعوها لأصحابها
05304,قدام المطالبات المختلفة باسترجاع كوه نور
05305,أو الماسة اللي أغلب المصادر بترجع أصلها
05306,لمغول الهند
05307,العائلة الملكية البريطانية بتتجاهل الموضوع
05308,ورؤساء الوزراء البريطانيين بيرفضوا
05309,رفض تام تسليمها بحجة إن بريطانيا
05310,خدتها كهدية لا تُرد
05311,والبرلمان البريطاني بيقول مش اختصاصنا
05312,إيه بقى هي قصة ماسة كوه نور 
05313,ومين هم أصحاب الجوهرة دي الحقيقيين 
05314,وليه الجوهرة دي تحديداً حظيت بالشهرة
05315,الرهيبة دي
05316,رغم إنها مش الأكبر ولا الأجمل في العالم 
05317,وإزاي البريطانيين استولوا عليها 
05318,إيه هو دور شركة الهند الشرقية
05319,في عملية السرقة دي 
05320,وليه البريطانيين رافضين لحد النهار دا
05321,يرجعوا الجوهرة دي لأصحابها 
05322,بيطالبوا بريطانيا باسترداد الجوهرة 
05323,دا جزء من اللي حندردش فيه مع بعض
05324,في حلقة النهار دا
05325,أنا أشرف إبراهيم ودا المخبر الاقتصادي+
05326,لقى نفسه محاصر بمجموعة من الأجانب
05327,في قصر المرايا المعروف باسم
05328,شيش محل
05329,والموجود النهار دا في مدينة لاهور
05330,في باكستان
05331,الطفل دا كان هو المهراجا دوليب سينغ
05332,آخر مهراجا لإمبراطورية السيخ
05333,والأجانب اللي كانوا محاصرينه في قصره
05334,كانوا مسؤولين في شركة الهند الشرقية
05335,اللي كانت بتدير مصالح بريطانيا التجارية
05336,والعسكرية في الهند
05337,دوليب كان مرعوب وخايف لسببين
05338,أولاً لأن الجيش بتاعه اللي هو الجيش السيخي
05339,كان انهزم في معركتين قدام قوات
05340,شركة الهند الشرقية التابعة لبريطانيا
05341,ودا قبل ما الجيش يستسلم تماماً
05342,للبريطانيين
05343,في مارس من نفس السنة
05344,ثانياً بقى
05345,الطفل الصغير دا كان لوحده مش معه حد
05346,من أهله
05347,ووالدته راني جيندان البريطانيين كانوا
05348,ساجنينها في قصر خارج المدينة
05349,المهم في وسط ما الولد الصغير دا
05350,كان خايف ومش فاهم اللغة بتاعة الناس
05351,اللي حواليه
05352,البريطانيين أرغموه إنه يوقع على مستند
05353,رسمي بيتضمن إجراءات عقابية
05354,البند الأول تضمن تنازل الطفل دا
05355,لشركة الهند الشرقية عن مساحات واسعة
05356,جداً من أغنى الأراضي في الهند
05357,البند التالت بقى
05358,كان بيتكلم عن ضرورة تسليم دوليب
05359,أغلى شيء بيمتلكه لملكة إنكلترا﻿ في الوقت دا
05360,وهي الملكة فيكتوريا
05361,والكلام هنا كان عن كوه نور
05362,كوه نور هي كلمة فارسية معناها
05363,جبل النور
05364,ودي كانت أشهر ماسة في العالم
05365,الماسة اللي ورثها عن والده رانجيت سينغ
05366,واللي كانت بتعتبر أغلى شيء بيمتلكوه
05367,بس الماسة دي ما كانتش بتاعة دوليب
05368,ولا كانت بتاعة أبوه
05369,أومال مين أصحابها الحقيقيين 
05370,في الحقيقة السؤال دا إجابته لغز كبير
05371,ونقدر نقول إنه لحد النهار دا
05372,ما حدش قدر يحدد بدقة الماسة دي
05373,مين أول واحد امتلكها
05374,لكن المؤكد تاريخياً هو إن كوه نور
05375,أول مرة تظهر كانت مع سلطان مغول الهند
05376,شهاب الدين محمد شاه جهان
05377,الماسة دي كانت موجودة في عرش
05378,سلطنة مغول الهند المعروف باسم
05379,عرش الطاووس
05380,بعدها جا مؤسس الأسرة الأفشارية
05381,وأخد عرش الطاووس ونقله من الهند لإيران
05382,نادر شاه اتقتل وبعدها كوه نور انتقلت غالباً
05383,لأحمد خان عبدلي الجنرال الأفغاني
05384,اللي كان مقرب جداً من نادر شاه
05385,أحمد خان عبدلي خد الجوهرة دي
05386, وراح قندهار وأسس هناك دولة جديدة
05387,اللي هي أفغانستان
05388,وبعد وفاته ابنه تيمور شاه حط إيده
05389,على مين يمسك مكان أبوهم
05390,وبعد سنين من المعارك والمؤامرات
05391,بين الإخوات
05392,في إيد زعيم إمبراطورية السيخ رانجيت سينغ
05393,اللي حكيت لكم قصته من شوية
05394,طب وقعت في إيده إزاي 
05395,حقول لك
05396,لما تيمور شاه مات الجوهرة كوه نور
05397,كانت مع ابنه شجاع شاه اللي حكم أفغانستان
05398,وبعدها بسنة حاكم كشمير قبض عليه
05399,وحطه في السجن
05400,ساعتها زوجة شجاع راحت لاهور لزعيم السيخ
05401,رانجيت سينغ
05402,علشان تطلب منه إنه ينقذ شجاع من السجن
05403,مقابل إنه ياخد الجوهرة الأسطورية كوه نور
05404,وبالفعل رانجيت سينغ أنقذ شجاع من السجن
05405,شجاع لما طلع من السجن كان عاوز
05406,يحتفظ بكوه نور
05407,لكن رانجيت سينغ استقتل فيها وكان مصمم
05408,إنه يحط إيده على الجوهرة دي بأي شكل
05409,وفي سبيل الضغط على شجاع علشان
05410,يسلم كوه نور حطه في قفص وجاب ابنه
05411,وقعد يعذبه قدامه
05412,لحد ما رضخ وسلم له الجوهرة
05413,بداية من اللحظة دي كوه نور انتقلت
05414,من الأفغان للسيخ
05415,علشان تبقى رمز لإمبراطوريتهم
05416,لكن كوه نور ما عمرتش مع السيخ كتير
05417,البريطانيين أخدوها منهم
05418,لما شركة الهند الشرقية أجبرت الطفل
05419,دوليب سينغ إنه يسلمها لملكة بريطانيا
05420,في إطار تعديل اتفاقية لاهور
05421,وصلت مدينة بليموث في غرب إنكلترا
05422,ومن هناك تم نقلها في قطار خاص لمدينة
05423,لندن
05424,علشان يتم الاحتفاظ بها في مقر شركة
